date,text
2020-06-11,"voting problems in georgia, other primary states raise concerns about november chaos: 'red flashing siren'"
2020-06-12,biden backs push to scrub confederate names from military bases
2020-06-12,attendees at trump’s rally next week must agree not to sue campaign if they get coronavirus
2020-06-12,headlong into the mud
2020-06-12,republicans pick jacksonville as alternative convention site
2020-06-12,democrats cheering 'black lives matter' protests now say trump rallies pose coronavirus risk
2020-06-13,tim graham: anti-trump media coverage of president amounts to free advertising for biden
2020-06-13,"newt gingrich: america is we know it would end if biden, pelosi and schumer govern"
2020-06-13,"ny times op-ed clears up 'defund the police' confusion: 'yes, we mean literally abolish the police'"
2020-06-14,kudlow says it's 'probably' good idea for trump supporters to wear masks to oklahoma rally
2020-06-15,trump campaign rips planned parenthood endorsement of biden
2020-06-15,biden says 'race-neutral' policies won't address disparities
2020-06-15,trump battles health officials over indoor rally
2020-06-15,"ex-nfl great herschel walker criticizes biden for comparing george floyd death, mlk assassination"
2020-06-15,"ex-nfl quarterback christian hackenberg chasing baseball dream: 'i just want to compete, man'"
2020-06-15,steve hilton: trump can give voters a choice - reform the police with him or abolish them with democrats
2020-06-15,gop group runs ad attacking dems over 'defund the police' movement
2020-06-15,ronna mcdaniel: interest in tulsa rally shows 'enthusiasm' for trump 'underrepresented' in polls
2020-06-15,nbc news called out over tweets about trump’s tulsa event and a 'packed' rally in brooklyn
2020-06-16,new ad by anti-trump gop group uses clip of president's slow walk at west point
2020-06-16,media speculate about trump's health after slowly walking down ramp at west point commencement
2020-06-16,"mcenany defends trump police order after biden, pelosi criticism, says they 'had eight years to make changes'"
2020-06-16,tim graham: biden's safe space – media all in for former vp in 2020
2020-06-16,"mike pence hits back at joe biden, rips 50 years of failed dem leadership in black communities"
2020-06-16,"after years of union objections, police reform legislation advances"
2020-06-16,"tucker: black lives matter 'enjoys almost complete immunity from criticism,' us is at a 'dangerous moment'"
2020-06-16,"culture wars are won by voters, not politicians"
2020-06-16,texans' kenny stills delivers message as pro sports get ready to return
2020-06-16,"ingraham slams objections to trump rally, claims they prove science 'has become obscenely politicized'"
2020-06-16,trump signs police reform executive order in rose garden ceremony
2020-06-16,tucker carlson: black lives matter is working to remake and control the country - and is immune from criticism
2020-06-17,"former bush, trump administration officials form pro-biden super pac"
2020-06-17,"biden goes months without holding press conference, as trump team accuses ex-vp of ‘hiding in his basement’"
2020-06-17,bernie sanders blasts trump's planned rally: 'literally incomprehensible'
2020-06-17,"laura ingraham says dems, left doing all they can to distract americans from 'wizard of uhhs' biden"
2020-06-17,biden urges trump to 'wake up' and stop waving 'the white flag' on coronavirus
2020-06-17,populists left and right seek social media control
2020-06-17,blind woman banned from park for 2 years for sharing jesus
2020-06-17,oklahoma judge refuses to require social distancing at trump’s tulsa rally amid coronavirus concerns
2020-06-17,"police chief says seattle does not have 'cop-free' zones, denies city is 'under siege'"
2020-06-18,biden to accept democratic nomination in person at scaled-back convention in milwaukee
2020-06-18,trump taps giuliani to help push for more presidential debates with biden
2020-06-18,biden campaign launches first general election ad blitz
2020-06-18,longtime top aide says trump risked security for personal gain
2020-06-18,"montana gov. steve bullock filled coronavirus task force with high-value donors, records show"
2020-06-18,"bolton memoir discusses plot to replace pence, 'cool' venezuela invasion, and more"
2020-06-19,biden's stimulus oversight questioned amid his attacks on trump coronavirus spending
2020-06-19,trump looks for his way back machine in tulsa
2020-06-19,trump says surge in voting by mail his ‘biggest risk’
2020-06-20,doug schoen: biden outpolls trump among key group trump carried in 2016 – president’s mismanagement big issue
2020-06-20,biden forms early white house transition team
2020-06-20,trump returns to 2020 campaign trail with tulsa rally
2020-06-20,rep. greg walden: green new deal would cripple economy – republicans have better way to fight climate change
2020-06-20,"trump prepares for first campaign rally in months in tulsa amid concerns about coronavirus, violence"
2020-06-21,trump rips media coverage of west point ramp walk at tulsa rally
2020-06-21,biden campaign adviser weighs in on why former vp hasn't held news conference in nearly three months
2020-06-21,rep. zeldin on media backlash over crowd size of president trump's campaign rally in oklahoma
2020-06-21,eric trump on the president's tulsa rally: 'you need the spirit back in the country'
2020-06-21,"trump confirms new visa restrictions coming, sounds off on protesters in fnc interview"
2020-06-21,'gutfeld' guests say trump was 'comedic genius' at tulsa rally while pence lacked 'razzmatazz'
2020-06-22,"cnn, msnbc covered less than 4 minutes of trump rally despite all-day tulsa coverage, study says"
2020-06-22,joe concha: biden cannot withstand a press conference like trump's with no ground rules
2020-06-22,"bolton spokeswoman denies report he'll vote for biden, says he won't vote for either major wh candidate"
2020-06-22,trump campaign says fire marshal's count for tulsa rally attendance was 'wrong'
2020-06-22,"trump defends coronavirus testing comment, says more tests make 'us look like we have more cases'"
2020-06-22,steve hilton: why a second trump term is so important
2020-06-22,trump rally gives fox news largest saturday night audience in its history
2020-06-22,lewandowski takes swipe at trump campaign over tulsa rally crowd size
2020-06-22,"bolton, in interview, blasts dems' impeachment investigation, says they're 'somewhat equivalent to trump'"
2020-06-23,hillary clinton tells amy schumer she wants to send trump 'back to the golf course full-time'
2020-06-23,reunited: obama teams up with biden for the first time in the 2020 presidential campaign
2020-06-23,why trump’s tulsa turnout is less important than his muddled message
2020-06-23,second presidential debate moving from michigan to florida
2020-06-23,progressives face high stakes in tuesday primaries
2020-06-23,trump explains rally comment on slowing down covid-19 testing in fox news interview
2020-06-24,mark cuban explains why he backs biden in november: 'joe biden actually wants to run a country'
2020-06-24,trump and biden pitch their economic recovery plans
2020-06-24,obama helps biden set fundraising record as he returns to presidential campaign trail
2020-06-24,dems block debate on police curbs
2020-06-24,"today on fox news: june 24, 2020"
2020-06-24,"senate confirms trump's 200th judge, officially fills all appeals court vacancies"
2020-06-24,cal thomas: trump needs to learn this lesson from ronald reagan
2020-06-24,tucker carlson: the mob tearing down america's monuments is an arm of the democratic establishment
2020-06-25,biden taking aim at trump over health care during battleground state stop
2020-06-25,tammy baldwin: 5 things to know about biden's possible democratic vp contender
2020-06-25,biden slammed after wrongly saying ‘we have over 120 million dead from covid’
2020-06-25,chargers' justin jackson takes swipes at democrats over policies on social media
2020-06-25,the bubblicious trump campaign
2020-06-25,"coronavirus resurgence in several states could erase months of progress, experts warn"
2020-06-25,primary election: it could be week until all results known
2020-06-25,"seattle chop zone prompts lawsuit from businesses, residents: reports"
2020-06-26,trump administration takes aim at obamacare in supreme court brief
2020-06-26,local news outlet blasts biden campaign after being snubbed at pennsylvania event
2020-06-26,joe biden 'greeted' by trump supporters outside pennsylvania campaign stop
2020-06-26,top house republican sounds alarm
2020-06-26,karen bass: 5 things to know about biden's possible democratic vp contender
2020-06-26,"tucker warns trump 'could well lose' in november, says president must rediscover 'core appeal'"
2020-06-26,biden’s low-key virtual campaign is a gamble on trump fatigue
2020-06-26,"trump, at fox news town hall, says mail-in voting is 'biggest risk' to fair november election, says dems are 'destroying our country'"
2020-06-26,"james carville: trump has 'zero chance' of being re-elected,' more likely not to run at all"
2020-06-26,"who is shaun king, liberal activist who wants to tear down jesus statues?"
2020-06-26,the waiting game: slow vote-counting in primaries could foreshadow november chaos
2020-06-26,tucker carlson: trump could well lose the election - he must defend america's institutions
2020-06-27,bobby jindal: populist republicans – can traditional conservatives adapt to this movement?
