date,text
2020-06-09,"christian whiton: trump is right to withdraw 9,500 u.s. troops from germany – he should pull out even more"
2020-06-09,"george p. bush, texas land commissioner and son of jeb, will vote for trump"
2020-06-09,police unions under fire from the left in aftermath of george floyd's death as calls for reform grow louder
2020-06-09,republican ags come out in force against defunding police
2020-06-09,"hannity: you don't have to be a brain surgeon to see dangers of defunding, disbanding police"
2020-06-10,"trump campaign demands retraction, apology from cnn over ‘intentionally false, defamatory’ poll, network says no"
2020-06-10,"for president struggling on protests, ‘defund the police’ is a gift"
2020-06-10,"potential biden running mate harris renews pitch for $2,000 monthly payments during coronavirus pandemic"
2020-06-10,"trump says he intends to hold rallies in oklahoma, florida, arizona, north carolina after coronavirus hiatus"
2020-06-10,"brian arbour: trump reelection threatened by low approval ratings, coronavirus pandemic and racial strife"
2020-06-10,trump’s approval rating drops to 39 percent in gallup poll
2020-06-10,deroy murdock: looting and rioting after george floyd killing draw shocking support from left
2020-06-10,tim graham: fact-checkers vs. trump – here's what they are too biased to recognize
2020-06-11,"biden unveils proposals to reopen economy, slams trump's 'one-point plan'"
2020-06-11,"biden camp reportedly insisting economic advisers not publicly disclose roles, igniting concerns about tv hits"
2020-06-11,biden stokes fears of stolen election
2020-06-11,doug schoen: trump-biden race closer than it appears – democrats overrepresented in some polls
2020-06-11,"trump vows executive order to address law enforcement use of force, but slams 'defund the police' movement"
2020-06-12,sarah sanders: 'americans don't believe biden can rebuild economy post-covid'
2020-06-12,sarah sanders says americans don't think biden can rebuild economy post-coronavirus
2020-06-12,leslie marshall: trump sinking in polls – voters tired of his failures and angry tweets
2020-06-12,msnbc host hits biden aide symone sanders for dodging question about biden's shift from 1994 crime bill
2020-06-12,doors opening under the cloud of a pandemic
2020-06-12,biden fact-checked over ‘shifting recollection’ of his past civil rights activities
2020-06-12,headlong into the mud
2020-06-13,"newt gingrich: america is we know it would end if biden, pelosi and schumer govern"
2020-06-13,reince priebus wants lots of trump-biden debates: 'president is going to eat up joe biden'
2020-06-14,stacey abrams says 'defund the police' movement creates 'a false choice idea'
2020-06-14,"clyburn says 'nobody is going to defund the police,' calls for 'reimagining' of law enforcement"
2020-06-14,"what will 2020 elections be about? impeachment, pandemic, george floyd death by june leaves door wide open"
2020-06-15,biden says 'race-neutral' policies won't address disparities
2020-06-15,massive bribe to stop ukraine probe of burisma founder intercepted
2020-06-15,trump kicks off week with biden broadside: ‘he’s weak & shot!’
2020-06-15,steve hilton: trump can give voters a choice - reform the police with him or abolish them with democrats
2020-06-15,trump calls bolton's memoir 'highly inappropriate' as wh readies legal action to stop publication
2020-06-15,trump battles health officials over indoor rally
2020-06-15,nbc news called out over tweets about trump’s tulsa event and a 'packed' rally in brooklyn
2020-06-15,liz peek: left silences silent majority – but watch for this in november
2020-06-16,watters warns 'luckiest politician of all time' biden 'is going to have to face the music' soon
2020-06-16,"culture wars are won by voters, not politicians"
2020-06-16,democratic party fires away at trump as it launches general election offensive
2020-06-16,new ad by anti-trump gop group uses clip of president's slow walk at west point
2020-06-16,"tucker: black lives matter 'enjoys almost complete immunity from criticism,' us is at a 'dangerous moment'"
2020-06-16,"mike pence hits back at joe biden, rips 50 years of failed dem leadership in black communities"
2020-06-16,doj sues john bolton in federal court to block publication of upcoming book
2020-06-16,"top republicans urge gop colleagues to support fisa reform, probe how tool was 'weaponized'"
2020-06-16,"elizabeth warren endorses dem rep. engel's primary rival, as contest heats up"
2020-06-16,tucker carlson: black lives matter is working to remake and control the country - and is immune from criticism
2020-06-16,deroy murdock: george floyd unrest and american racism
2020-06-17,populists left and right seek social media control
2020-06-17,"sean hannity asks what joe biden has done 'to help improve the lives of you, we, the american people?'"
2020-06-17,"pompeo meets chinese counterpart in hawaii to talk trade, hong kong, human rights"
2020-06-17,"former bush, trump administration officials form pro-biden super pac"
2020-06-17,biden urges trump to 'wake up' and stop waving 'the white flag' on coronavirus
2020-06-17,"bolton, in book, accuses trump of ‘obstruction of justice as a way of life,’ asking china's xi for 2020 help"
2020-06-17,victor davis hanson says 'the left has used' george floyd's death to stage cultural revolution
2020-06-17,lighthizer denies bolton claim that trump asked china’s xi for 2020 help: ‘never happened. i was there’
2020-06-17,"police chief says seattle does not have 'cop-free' zones, denies city is 'under siege'"
2020-06-18,"montana gov. steve bullock filled coronavirus task force with high-value donors, records show"
2020-06-18,deroy murdock: trump campaign should make its slogan great again in tulsa
2020-06-18,longtime top aide says trump risked security for personal gain
2020-06-18,"trump calls for ‘new justices’ on supreme court, as conservatives rage at roberts"
2020-06-18,"bolton memoir discusses plot to replace pence, 'cool' venezuela invasion, and more"
2020-06-19,biden's stimulus oversight questioned amid his attacks on trump coronavirus spending
2020-06-19,trump looks for his way back machine in tulsa
2020-06-19,greg gutfeld says klobuchar 'saw the writing on the wall' before bowing out of biden running mate race
2020-06-19,trump calls for 'new justices' after supreme court ruling on daca as conservatives take aim at roberts
2020-06-19,charles hurt bashes bolton over claim trump unfit for office: 'john bolton has never been elected to anything'
2020-06-20,doug schoen: biden outpolls trump among key group trump carried in 2016 – president’s mismanagement big issue
2020-06-20,rep. greg walden: green new deal would cripple economy – republicans have better way to fight climate change
2020-06-20,biden forms early white house transition team
2020-06-20,trump returns to 2020 campaign trail with tulsa rally
2020-06-20,leslie marshall: biden vs. trump — women could decide 2020 race. here's why
2020-06-21,daniel turner: carbon tax is a bad idea that would hurt our economy and destroy jobs
2020-06-21,andrew mccarthy: trump's supreme court list – 2016 battle plan may not work this year
2020-06-21,senior adviser for trump campaign on empty seats at tulsa rally: protesters had 'an impact'
2020-06-21,schiff suggests bolton may testify – and that more impeachment proceedings may be on the table
2020-06-21,"trump confirms new visa restrictions coming, sounds off on protesters in fnc interview"
2020-06-22,steve hilton: why a second trump term is so important
2020-06-22,john sununu: trump should focus campaign message on 'chaos' in democrat-run cities and states
2020-06-22,keisha lance bottoms: 5 things to know about biden's possible democratic vp contender
2020-06-22,trump’s return to the campaign trail backfires
2020-06-22,"trump defends coronavirus testing comment, says more tests make 'us look like we have more cases'"
2020-06-22,"today on fox news: june 22, 2020"
2020-06-22,"mcenany denies trump ordered slowdown in coronavirus testing, says rally comment was made 'in jest'"
2020-06-22,kt mcfarland: trump and bolton – this is when i knew it wasn't going to end well
2020-06-23,biden campaign goes after trump comments on venezuela
2020-06-23,susan rice: 5 things to know about biden's possible democratic vp contender
2020-06-23,reunited: obama teams up with biden for the first time in the 2020 presidential campaign
2020-06-23,hillary clinton tells amy schumer she wants to send trump 'back to the golf course full-time'
2020-06-23,bolton says gop control of senate 'absolutely critical' regardless of who wins white house
2020-06-23,"bolton, in fnc interview, calls trump’s coronavirus response ‘incoherent’"
2020-06-23,trump blasts 'weak' state leaders for allowing removal of statues and historic monuments
2020-06-23,progressives face high stakes in tuesday primaries
2020-06-23,tucker carlson: the real reason mobs across the country are tearing down american monuments
2020-06-24,trump and biden pitch their economic recovery plans
2020-06-24,"today on fox news: june 24, 2020"
2020-06-24,lara ingraham warns voters that 'biden equals chaos' and his win would bring 'division and distrust'
2020-06-24,obama helps biden set fundraising record as he returns to presidential campaign trail
2020-06-24,dems block debate on police curbs
2020-06-24,black progressives tout warren for biden running mate
2020-06-24,more polling headaches for trump as new national survey suggests he trails biden by 14 points
2020-06-24,cal thomas: trump needs to learn this lesson from ronald reagan
2020-06-24,"senate confirms trump's 200th judge, officially fills all appeals court vacancies"
2020-06-24,donna brazile: police brutality and racism must end – gop and dems must compromise to pass bill in congress
2020-06-25,biden cancer nonprofit paid its top execs millions. it spent little to eradicate cancer
2020-06-25,fox news poll: trump and biden in close race in georgia
2020-06-25,"fox news poll: north carolina voters split over trump, republican sen. tillis"
2020-06-25,biden taking aim at trump over health care during battleground state stop
2020-06-25,biden slammed after wrongly saying ‘we have over 120 million dead from covid’
2020-06-25,fox news poll: biden leads in florida as trump lags among seniors
2020-06-25,"fox news poll: texas tossup, biden-trump a one-point race"
2020-06-25,"bet founder robert johnson says dems taking black voters 'for granted,' calls for blm to form party"
2020-06-25,the bubblicious trump campaign
2020-06-25,harry kazianis: korean war began exactly 70 years ago – can trump get a peace treaty to officially end it?
2020-06-25,"expelled usc football player scores legal victory in title ix case, vows to continue fighting 'male bias' that dashed his nfl hopes"
2020-06-26,trump administration takes aim at obamacare in supreme court brief
2020-06-26,biden’s low-key virtual campaign is a gamble on trump fatigue
2020-06-26,trump in trouble? poll numbers have some conservatives nervous
2020-06-26,joe biden 'greeted' by trump supporters outside pennsylvania campaign stop
2020-06-26,top house republican sounds alarm
2020-06-26,green bay mayor warns trump before visit that hospitality 'has its limits'
2020-06-26,"trump fields audience questions on mail-in voting, riots, says democrats 'destroying our country'"
2020-06-27,bobby jindal: populist republicans – can traditional conservatives adapt to this movement?
2020-06-27,fox news rundown extra: what do the early presidential polls tell us?
2020-06-27,"victor davis hanson: anger, not trump vs. biden, now driving 2020 election"
