49,53
15,21
15,21
48,60
8,15
20,25
45,50
39,47
63,68
69,79
0,5
0,5
26,33
34,41
18,23
28,35
22,31
50,59
0,8
39,42
0,6
7,12
68,78
63,71
0,12
30,37
48,61
48,61
7,13
14,25
26,34
7,10
11,18
37,42
18,23
36,43
49,56
59,64
0,5
23,30
49,54
55,67
19,29
60,71
11,17
18,23
31,37
0,7
10,16
25,30
68,75
12,16
41,49
0,7
15,20
37,42
28,40
49,54
0,7
8,15
0,7
8,15
36,41
45,48
45,48
45,48
45,48
64,69
72,79
0,12
32,37
42,51
26,39
26,39
0,7
35,40
68,73
0,6
7,12
0,7
10,16
42,47
48,60
0,8
20,27
40,48
40,48
40,48
56,68
0,7
37,42
43,55
68,75
0,6
7,12
21,27
28,33
48,56
0,6
7,12
22,27
36,49
12,19
41,53
54,63
0,5
41,48
29,32
29,32
12,20
42,47
52,57
62,69
36,47
66,74
21,29
47,53
69,76
45,50
0,5
32,38
0,5
0,5
21,28
29,39
49,52
49,52
49,52
49,52
26,30
21,31
32,38
39,44
48,54
55,61
35,41
42,48
35,41
68,79
0,7
8,15
56,61
0,7
61,70
0,5
13,16
13,16
13,16
13,16
5,12
0,5
47,55
0,7
18,23
24,29
36,42
51,59
63,72
66,73
9,15
16,21
9,15
26,31
12,18
0,5
17,22
36,42
43,48
0,7
39,44
0,6
7,12
44,47
44,47
12,19
0,8
16,23
30,39
0,7
8,15
22,27
11,16
17,27
28,33
0,5
14,17
14,17
39,46
17,24
36,43
13,19
20,25
4,14
15,20
15,20
32,39
40,47
0,5
21,29
61,68
56,64
43,48
16,25
0,5
19,29
54,57
54,57
22,27
30,37
15,21
0,6
7,12
0,5
25,32
42,49
0,5
20,26
35,44
9,15
37,45
26,32
53,66
56,64
65,69
37,40
37,40
54,60
54,60
0,7
42,45
50,54
55,60
19,22
44,50
16,22
16,22
47,51
59,63
7,24
59,65
66,71
35,42
34,45
54,64
65,72
0,7
18,23
14,21
47,50
65,73
46,54
58,64
0,7
8,15
24,29
43,54
22,39
47,64
0,6
18,22
15,20
21,28
5,7
5,7
5,7
42,50
42,50
42,50
58,75
59,64
25,32
24,41
0,5
0,7
52,57
35,40
56,64
8,17
64,73
39,46
0,5
16,22
0,5
58,66
27,33
40,48
3,10
30,34
15,23
38,45
46,51
6,11
0,6
7,12
0,7
26,33
43,50
51,53
0,7
28,33
0,6
7,12
52,62
0,8
16,21
35,41
42,47
0,5
52,62
22,28
65,73
0,6
7,12
23,32
36,39
36,39
61,72
15,21
65,73
51,56
23,28
67,72
67,72
19,26
45,50
45,50
37,46
4,13
56,65
0,6
7,14
0,7
34,40
41,46
6,13
65,75
0,6
7,12
48,54
13,20
21,30
40,45
50,57
17,34
35,39
46,52
53,58
34,38
42,48
49,54
16,22
23,28
49,58
20,31
32,43
56,62
63,68
57,62
0,5
36,43
53,60
13,18
36,39
64,69
40,51
57,62
48,53
43,45
0,6
7,12
31,38
39,46
57,69
36,41
0,5
8,16
36,48
25,37
46,53
68,73
68,73
10,22
62,67
19,26
27,34
39,45
46,53
20,27
20,26
27,34
39,44
74,77
0,7
10,16
49,61
0,6
7,12
25,33
34,39
34,39
54,61
0,7
8,15
44,49
74,79
10,17
43,50
69,78
0,5
11,16
30,40
39,43
55,62
28,35
53,63
44,52
18,24
25,30
41,48
0,11
23,28
20,22
20,22
20,22
55,63
71,79
6,12
13,18
31,38
39,46
62,71
0,5
22,31
44,54
0,7
8,15
0,7
8,15
14,21
22,29
34,40
41,46
0,5
29,34
62,66
9,14
44,49
52,59
8,13
8,13
21,26
10,13
10,13
58,62
4,11
37,41
47,52
0,6
7,12
56,64
18,24
28,39
57,62
36,48
0,10
62,67
13,18
27,30
39,50
0,5
14,21
50,62
63,72
0,5
31,42
24,33
34,39
54,61
17,29
0,6
7,14
34,40
56,61
56,61
0,7
32,40
0,5
49,58
59,70
64,72
0,5
14,25
29,39
40,46
0,5
13,19
56,63
17,23
24,31
32,39
3,8
26,33
0,6
7,12
26,29
51,57
66,77
0,5
37,43
55,66
26,33
45,50
35,43
0,5
16,22
0,7
19,29
0,5
21,26
9,14
30,35
51,58
0,6
7,14
15,23
28,37
55,65
66,71
0,6
7,12
0,5
49,52
49,52
9,14
35,43
45,52
27,35
34,40
9,14
25,31
32,39
0,6
7,12
18,24
13,22
13,22
66,71
72,77
0,5
35,45
11,17
18,29
30,35
30,35
59,62
9,13
0,7
33,40
0,8
25,31
67,72
45,50
0,5
30,36
2,5
32,40
13,23
27,33
34,39
0,5
40,46
58,69
0,5
24,32
40,47
0,6
7,12
62,71
72,77
42,50
45,55
0,7
8,11
8,11
23,44
67,72
40,45
62,74
33,41
67,72
0,5
19,26
27,32
59,69
0,5
4,7
4,7
43,50
51,59
51,57
58,63
34,43
0,11
12,17
25,33
37,42
45,53
0,7
8,14
37,40
57,67
42,50
0,5
12,19
29,37
15,20
0,7
12,17
28,32
17,24
32,40
48,57
6,18
32,39
60,68
22,29
30,38
0,6
7,14
20,27
43,47
59,67
23,29
30,37
8,13
4,10
11,18
28,33
28,33
38,45
50,55
64,73
47,52
3,11
38,43
20,30
0,6
7,13
7,14
62,69
70,77
16,22
34,46
56,65
66,71
46,54
0,5
10,17
0,7
29,42
21,28
44,47
44,47
73,81
0,5
10,17
41,53
40,48
49,54
70,79
17,24
25,33
34,45
0,5
20,26
0,5
23,29
0,5
0,5
16,22
23,30
48,58
58,65
0,6
7,12
36,44
0,17
18,23
66,72
57,66
6,11
20,26
27,32
36,42
21,33
42,47
51,59
60,68
0,6
7,12
64,72
21,26
44,52
63,70
0,7
8,15
40,49
10,22
19,26
27,34
39,45
46,53
45,57
14,26
60,67
7,14
15,20
29,36
27,39
14,21
39,50
58,63
43,50
28,37
69,78
20,25
5,10
45,50
21,27
28,33
58,67
8,17
18,23
9,14
60,68
40,49
0,6
7,12
31,38
7,18
46,51
65,72
46,55
0,5
6,10
45,48
49,52
49,52
55,62
30,35
47,58
6,11
27,35
50,58
59,67
12,18
8,12
0,8
16,21
37,43
0,5
64,70
13,22
45,51
0,7
8,17
65,77
0,7
14,24
37,42
33,38
42,48
49,54
55,61
31,36
56,61
0,7
8,15
43,49
50,55
18,21
16,25
36,41
44,52
70,80
24,29
33,39
47,52
66,70
9,21
23,27
28,33
28,33
28,35
36,43
44,51
63,68
54,60
72,77
0,5
25,33
44,51
7,15
16,21
16,21
5,8
18,24
0,5
10,17
24,29
22,29
30,37
85,91
64,71
72,79
27,38
42,51
55,66
29,32
58,63
5,11
40,45
40,45
22,30
46,48
46,48
46,48
41,47
48,55
27,36
0,7
8,15
35,41
42,47
25,31
44,49
53,61
27,37
58,63
66,73
44,48
27,32
23,30
35,41
42,47
53,58
0,6
7,12
71,76
71,76
11,19
68,77
0,7
8,15
5,10
10,16
0,6
7,12
54,61
18,23
63,68
35,42
43,50
14,20
21,28
37,43
27,34
0,7
8,15
43,52
0,5
12,17
50,58
21,26
21,26
58,63
43,54
36,42
20,25
30,37
20,28
26,32
43,45
43,45
43,45
8,17
50,56
57,62
45,51
45,51
26,32
43,45
43,45
43,45
47,59
60,68
3,9
10,15
32,37
0,6
19,29
24,32
36,43
44,51
52,56
10,18
33,40
16,22
23,28
66,71
0,7
8,17
29,35
39,41
0,5
73,78
29,41
42,52
0,9
20,25
20,30
40,44
3,10
31,35
34,39
19,25
31,39
43,48
53,60
0,5
32,35
32,35
21,26
21,26
29,36
37,44
9,14
23,30
36,42
59,67
0,10
59,65
21,27
28,35
42,45
59,65
69,77
13,22
46,55
13,18
55,62
0,7
8,15
37,49
50,54
67,70
67,70
5,10
75,82
56,68
69,77
13,19
20,32
33,41
4,9
0,7
8,15
0,5
12,19
31,38
64,69
67,72
39,48
0,6
23,29
30,35
20,26
27,34
43,56
15,20
68,72
49,55
0,6
7,14
9,15
16,21
46,54
46,54
0,9
31,36
56,63
5,11
6,11
6,11
44,51
8,17
11,16
21,28
54,59
19,24
25,28
25,28
49,58
33,42
5,12
13,20
21,25
30,38
57,59
57,59
57,59
0,7
36,41
50,53
50,53
27,37
37,44
8,15
8,15
16,23
75,85
86,89
86,89
0,7
41,47
48,53
24,33
0,8
56,63
66,71
9,17
0,6
7,12
47,56
11,17
36,43
0,7
8,15
56,62
26,32
33,39
43,50
16,23
24,33
4,11
12,19
0,7
30,35
46,58
46,58
50,57
7,10
7,10
7,10
7,10
0,11
17,24
67,75
18,25
19,24
54,58
8,13
14,18
24,30
24,30
36,40
44,53
44,53
26,35
0,6
7,12
19,24
41,46
50,58
18,26
0,9
35,40
71,79
0,7
8,15
61,68
69,75
21,25
0,10
11,19
27,32
37,44
0,9
33,42
0,9
68,76
13,20
21,28
49,61
27,36
45,52
0,5
63,70
17,25
45,52
53,60
83,92
11,19
73,79
80,85
0,7
12,19
12,17
8,13
8,13
43,50
12,20
71,80
37,42
48,58
48,58
60,69
3,13
12,19
39,45
12,17
72,75
31,36
81,85
4,9
4,9
21,28
29,36
52,57
52,57
23,28
63,71
32,40
39,47
0,5
15,20
24,30
61,63
64,70
24,29
0,7
23,26
23,26
0,5
10,17
47,55
3,9
10,15
18,23
0,6
4,11
41,50
42,52
56,63
67,73
0,6
15,20
12,20
21,25
28,36
48,56
54,66
67,75
11,16
17,26
51,59
0,9
28,33
3,11
54,61
65,70
29,37
38,47
7,13
18,25
3,12
13,18
25,32
13,18
0,6
7,13
14,21
22,29
21,30
0,5
29,36
41,48
67,72
47,52
57,64
0,7
8,15
24,28
47,55
14,20
37,44
26,31
0,5
18,24
25,30
34,40
4,10
11,16
33,43
44,49
11,19
43,48
9,15
55,64
69,75
5,11
26,34
35,41
35,41
54,62
17,25
67,72
28,34
35,40
28,31
11,20
0,5
53,65
27,33
34,39
60,67
39,46
47,54
68,73
68,73
31,43
10,21
60,66
67,72
72,78
0,6
7,12
0,7
8,15
34,40
41,46
50,60
0,6
7,12
22,31
35,42
43,48
13,19
20,28
32,40
49,58
47,54
15,23
65,74
0,11
21,29
22,28
29,34
39,48
40,49
0,5
8,15
54,62
0,7
11,17
25,28
25,28
25,28
25,28
55,62
3,15
16,25
28,35
62,70
0,7
8,15
16,23
0,6
7,12
23,36
61,69
28,37
60,69
73,80
12,18
19,24
34,43
42,49
62,70
18,26
10,19
17,25
0,7
54,61
0,8
9,14
27,34
27,34
35,41
67,76
11,17
65,76
5,13
53,60
19,26
31,36
5,14
8,13
17,24
37,46
69,71
69,71
69,71
25,32
65,70
13,24
47,50
57,65
44,51
65,70
9,15
16,21
0,9
10,15
14,21
3,11
52,64
65,70
51,57
58,63
33,38
61,66
27,32
27,32
53,63
72,80
44,54
27,38
37,39
37,39
37,39
45,52
31,36
27,39
0,7
8,15
20,26
27,32
16,22
23,28
29,39
7,12
7,12
62,69
5,13
20,25
42,54
29,35
46,58
59,68
0,7
8,15
55,60
64,72
47,56
13,21
0,6
7,12
0,8
32,39
44,49
26,34
3,12
5,13
60,65
37,46
57,72
0,6
7,12
42,49
0,7
8,15
59,67
50,55
26,35
76,81
38,50
