,created_at,text,id,user_id,user_loc,user_followers,user_lang,user_time_zone,retweet_count,fav_count
11,Sat May 30 23:59:57 +0000 2020,RT @JackPosobiec: BREAKING: Biden staff to donate bail to Antifa  https://t.co/qseoJN2CME,1266882071089348608,23023926,,663,,,0,0
12,Sat May 30 23:59:57 +0000 2020,"@aracelibs @Arturo_Sarukhan Trump es el líder mundial del libre mercado, el estado de derecho y el capitalismo. Su… https://t.co/y52ieF2YpC",1266882068786675714,962372214849986560,,703,,,0,0
13,Sat May 30 23:59:57 +0000 2020,@daveanthony @ericgarcetti He thinks he has a spot in Biden's cabinet secured.,1266882068283158528,48336023,"High Desert, CA",110,,,0,0
14,Sat May 30 23:59:56 +0000 2020,This is a very important point that should not be forgotten. Biden's crime bill allowed the police violence of the… https://t.co/8jwkVlTgUp,1266882067087921154,1146192478002929665,"New Jersey, USA",3851,,,10,33
15,Sat May 30 23:59:56 +0000 2020,RT @JackPosobiec: BREAKING: Biden staff to donate bail to Antifa  https://t.co/qseoJN2CME,1266882066584489984,1261005806104743936,,179,,,0,0
16,Sat May 30 23:59:56 +0000 2020,"RT @TrumpWarRoom: Joe Biden now supports everything crazy leftists demand, but 30 years ago he wanted more police officers and more prison…",1266882065850494976,1236415271335866369,,315,,,0,0
17,Sat May 30 23:59:56 +0000 2020,@TC2604 @Mathman9854 Gesh Biden choose someone already. So sick for seeing this nasty clothing covered lard bucket and the rest.,1266882064659484673,1204390864203780096,"Middle of the Road, USA",2506,,,0,0
18,Sat May 30 23:59:56 +0000 2020,It’s #PoliticalTerroristHit.  Biden is part of then#DeepState https://t.co/mOQ3ehePOF,1266882063698927618,1242174422091534339,"Florida, USA",308,,,0,0
19,Sat May 30 23:59:56 +0000 2020,"RT @TimMurtaugh: .@JoeBiden’s staff is donating to a fund that pays bail for people rioting in Minneapolis.

This is CONDONING &amp; FINANCIALL…",1266882063254335488,1239555616873549825,Lawrence KS,40,,,0,0
20,Sat May 30 23:59:56 +0000 2020,RT @leonardojhg: Tan mal están los demócratas en Estados Unidos y tan malo es joe biden que tienen que incendiar el país y provocar que sea…,1266882063061450753,903374366053998593,,301,,,0,0
21,Sat May 30 23:59:55 +0000 2020,"RT @funder: Biden brings the fire: ""Every day that Donald Trump spends in the White House, he further debases the values and ideals of our…",1266882061224366085,247548176,,37,,,0,0
22,Sat May 30 23:59:55 +0000 2020,RT @SethAbramson: 4/ The *very same trade team* negotiating that deal had received dirt on Joe Biden from the Chinese government less than…,1266882060280647682,48426499,,1566,,,0,0
23,Sat May 30 23:59:55 +0000 2020,RT @JackPosobiec: BREAKING: Biden staff to donate bail to Antifa  https://t.co/qseoJN2CME,1266882059894763520,155651563,United States,2197,,,0,0
24,Sat May 30 23:59:55 +0000 2020,RT @JackPosobiec: BREAKING: Biden staff to donate bail to Antifa  https://t.co/qseoJN2CME,1266882059886190594,865745833,,1313,,,0,0
25,Sat May 30 23:59:55 +0000 2020,RT @GaryCoby: Joe Biden lying to divide our country.,1266882058984452097,2887845247,,4,,,0,0
26,Sat May 30 23:59:54 +0000 2020,RT @mehdirhasan: I’m glad Harris is protesting outside the White House. I just wish top Democrats would all take more personal responsibili…,1266882058145738753,269237078,,13324,,,0,0
27,Sat May 30 23:59:54 +0000 2020,"RT @Romano5149: Listen to the words of Malcolm X.  Van Jones had a moment of clarity this week too.  Biden, Bernie, Hillary, Schumer, Pelos…",1266882057969467393,597743074,"Wentzville, MO",8952,,,0,0
28,Sat May 30 23:59:54 +0000 2020,RT @JackPosobiec: BREAKING: Biden staff to donate bail to Antifa  https://t.co/qseoJN2CME,1266882057474621443,803032255790796801,Bluffton South Carolina,113,,,0,0
29,Sat May 30 23:59:54 +0000 2020,"If OBAMA or BIDEN was in power, you can bet that all cops involved with Mr Floyd's murder would already be behind b… https://t.co/2kmVsmWe5e",1266882057189220352,1026585376893235200,NSW Australia,1115,,,0,1
30,Sat May 30 23:59:54 +0000 2020,RT @JackPosobiec: BREAKING: Biden staff to donate bail to Antifa  https://t.co/qseoJN2CME,1266882056610611202,1244307398485061632,,31,,,0,0
31,Sat May 30 23:59:54 +0000 2020,RT @DKnight10000: Hello everyone. Vote for Joe Biden.,1266882056241504256,109745879,"Chicago, IL",1027,,,0,0
32,Sat May 30 23:59:53 +0000 2020,"RT @TimMurtaugh: .@JoeBiden’s staff is donating to a fund that pays bail for people rioting in Minneapolis.

This is CONDONING &amp; FINANCIALL…",1266882053439655937,1253795034312343553,,174,,,0,0
33,Sat May 30 23:59:53 +0000 2020,"RT @TimMurtaugh: .@JoeBiden’s staff is donating to a fund that pays bail for people rioting in Minneapolis.

This is CONDONING &amp; FINANCIALL…",1266882051812155394,759043134751813632,"Mount Pleasant, NY",1360,,,0,0
34,Sat May 30 23:59:53 +0000 2020,@DavidAgStone @Public_Citizen @AOC Cancel Biden,1266882051157999618,1129182625825021954,,5,,,0,0
35,Sat May 30 23:59:53 +0000 2020,"RT @thejtlewis: Joe Biden is donating $ to pay legal fees of rioters around the country. He is not just condoning the riots, he’s encouragi…",1266882051052953600,21956000,"Orange County, CA",3628,,,0,0
36,Sat May 30 23:59:52 +0000 2020,RT @catturd2: Joe Biden should pick Taylor Swift as his VP - that way they'll have two people on the ticket with the I.Q. of snot.,1266882050029768704,1251582679327408128,"Miami, FL",266,,,0,0
37,Sat May 30 23:59:52 +0000 2020,RT @JackPosobiec: BREAKING: Biden staff to donate bail to Antifa  https://t.co/qseoJN2CME,1266882049996214274,2710513999,"New Jersey, USA",5914,,,0,0
38,Sat May 30 23:59:52 +0000 2020,"RT @thebradfordfile: Joe Biden staffers are paying to bail out rioters so they can go back to rioting in black neighborhoods. 

How is this…",1266882048964218880,2192301241,"California, USA",1107,,,0,0
39,Sat May 30 23:59:52 +0000 2020,"RT @TimMurtaugh: .@JoeBiden’s staff is donating to a fund that pays bail for people rioting in Minneapolis.

This is CONDONING &amp; FINANCIALL…",1266882048372944897,152888791,,717,,,0,0
40,Sat May 30 23:59:52 +0000 2020,"RT @thejtlewis: Joe Biden is donating $ to pay legal fees of rioters around the country. He is not just condoning the riots, he’s encouragi…",1266882048288907264,32893607,Covfefe on Principle Alone,1355,,,0,0
41,Sat May 30 23:59:52 +0000 2020,RT @JackPosobiec: BREAKING: Biden staff to donate bail to Antifa  https://t.co/qseoJN2CME,1266882047525695489,303302641,Florida,1237,,,0,0
42,Sat May 30 23:59:51 +0000 2020,"RT @johncardillo: Soros is but a small part of this. He only writes the checks.

You should be looking at a certain former community organi…",1266882045084684288,843610781916839937,,1335,,,0,0
43,Sat May 30 23:59:51 +0000 2020,"RT @TrumpWarRoom: Joe Biden warned of ""drug thugs"" killing Americans on the street in 2008 https://t.co/7ERujNgOSM",1266882044644200448,184207734,"Florida, USA",1237,,,0,0
44,Sat May 30 23:59:51 +0000 2020,"RT @BF_Rochester: @DKnight10000 I’m voting for Biden.  While my VP preference is Senator Harris, I’m voting for Joe even if the VP candidat…",1266882044124106753,174859814,,3584,,,0,0
45,Sat May 30 23:59:51 +0000 2020,"RT @marc_lotter: While our country prays for peace, Joe Biden’s staff is helping bail out those arrested during violent and destructive rio…",1266882043864023041,390894506,,752,,,0,0
46,Sat May 30 23:59:51 +0000 2020,RT @JackPosobiec: BREAKING: Biden staff to donate bail to Antifa  https://t.co/qseoJN2CME,1266882043457294337,922166608562442240,,54,,,0,0
47,Sat May 30 23:59:51 +0000 2020,RT @VaushV: Why do the rioters not simply wait and vote for Joe Biden,1266882043201359872,2405935087,in the back of a cybertruck,601,,,0,0
48,Sat May 30 23:59:51 +0000 2020,RT @JackPosobiec: BREAKING: Biden staff to donate bail to Antifa  https://t.co/qseoJN2CME,1266882043100577794,1008572383534301184,United States,237,,,0,0
49,Sat May 30 23:59:50 +0000 2020,RT @JackPosobiec: BREAKING: Biden staff to donate bail to Antifa  https://t.co/qseoJN2CME,1266882041569665024,1713716125,Lost In Transit,169,,,0,0
50,Sat May 30 23:59:50 +0000 2020,@greggutfeld Why does this sound like a Biden tweet?,1266882040928047107,1227967767120424960,"Missouri, USA",33,,,0,0
51,Sat May 30 23:59:50 +0000 2020,@StantonThe3rd @elonmusk We’re on the same team! Your obligation is to unite. Stop with anti Biden / pro Bernie stu… https://t.co/fCX7DlFpZU,1266882040781246470,54031922,,169,,,0,0
52,Sat May 30 23:59:50 +0000 2020,"@deepspace4 @therecount Spaced out, all you libs have your heads up you ass Like China Joe Biden Sen K had her chan… https://t.co/Iu0j6WUWR2",1266882040017944577,155670973,,28,,,0,0
53,Sat May 30 23:59:50 +0000 2020,"RT @johncardillo: Soros is but a small part of this. He only writes the checks.

You should be looking at a certain former community organi…",1266882038516285440,4568368933,South Carolina,1355,,,0,0
54,Sat May 30 23:59:50 +0000 2020,RT @JohnWHuber: Does this mean Biden’s staff are paying the bail of Nazi’s and White Nationalists or nah? https://t.co/GJdZQUeK9b,1266882038449049602,859430009097789440,"Phoenix, AZ",4114,,,0,0
55,Sat May 30 23:59:49 +0000 2020,"RT @thebradfordfile: Joe Biden staffers are paying to bail out rioters so they can go back to rioting in black neighborhoods. 

How is this…",1266882037752840192,342788512,"Texas, USA",4216,,,0,0
56,Sat May 30 23:59:49 +0000 2020,"RT @susansaga1: What if ... 

Trump’s growing popularity with black voters was even greater ...

And the damage Bigot Biden did even worse…",1266882037731913731,2391897518,,623,,,0,0
57,Sat May 30 23:59:49 +0000 2020,RT @donwinslow: Please be aware that a billion dollars is going to be spent in the next 150 days by Trump and his campaign to feed you bad…,1266882037643870214,109745879,"Chicago, IL",1027,,,0,0
58,Sat May 30 23:59:49 +0000 2020,@ARHpm06 Meanwhile Biden is bailing out terrorists,1266882037346119680,1905634052,,807,,,0,0
59,Sat May 30 23:59:49 +0000 2020,"RT @PoliticalIntent: Fact-Check:  Walz Lied MSM Lied 

White supremacist ANTIFA groups directed by Biden, Clinton, Pelosi, &amp; Soros suspecte…",1266882037337722880,597743074,"Wentzville, MO",8952,,,0,0
60,Sat May 30 23:59:49 +0000 2020,RT @JackPosobiec: BREAKING: Biden staff to donate bail to Antifa  https://t.co/qseoJN2CME,1266882035399962624,4700477725,,11052,,,0,0
61,Sat May 30 23:59:49 +0000 2020,RT @JohnWHuber: Does this mean Biden’s staff are paying the bail of Nazi’s and White Nationalists or nah? https://t.co/GJdZQUeK9b,1266882035358019586,876217681669570560,,467,,,0,0
62,Sat May 30 23:59:49 +0000 2020,RT @JackPosobiec: BREAKING: Biden staff to donate bail to Antifa  https://t.co/qseoJN2CME,1266882034124886016,1264673009882804225,,27,,,0,0
63,Sat May 30 23:59:49 +0000 2020,RT @JohnWHuber: Does this mean Biden’s staff are paying the bail of Nazi’s and White Nationalists or nah? https://t.co/GJdZQUeK9b,1266882033646596097,1687379402,USA,1074,,,0,0
64,Sat May 30 23:59:48 +0000 2020,"RT @SethAbramson: 5/ In mid-2019, Trump commingled Biden and trade talks in a call with Xi Jinping—and media reports confirm this was one o…",1266882033319624706,779706654363414528,,454,,,0,0
65,Sat May 30 23:59:48 +0000 2020,RT @AndrewHClark: Why is Joe Biden’s campaign staff soliciting donations to bail out out-of-state “protestors” who are burning down propert…,1266882032220737537,1258197194680741890,,162,,,0,0
66,Sat May 30 23:59:48 +0000 2020,RT @JackPosobiec: BREAKING: Biden staff to donate bail to Antifa  https://t.co/qseoJN2CME,1266882032191356928,1263198537166327808,,720,,,0,0
67,Sat May 30 23:59:48 +0000 2020,@JoeBiden https://t.co/NVxZl1kigw,1266882031901908992,3305883087,,54,,,0,0
68,Sat May 30 23:59:48 +0000 2020,"@WhiteHouse @realDonaldTrump Your administration is defined by chaos and mayhem, who are you trying to kid?… https://t.co/4fRtbW5HuL",1266882031855828992,1205403202751025154,"Port Huron, MI",9,,,0,0
69,Sat May 30 23:59:48 +0000 2020,RT @donwinslow: Please be aware that a billion dollars is going to be spent in the next 150 days by Trump and his campaign to feed you bad…,1266882030907744257,773357914794758144,"Oregon, USA",483,,,0,0
70,Sat May 30 23:59:48 +0000 2020,@GovTimWalz https://t.co/ThTiYs6Ckf,1266882030664650752,1044753754753519621,United States,62,,,0,0
71,Sat May 30 23:59:48 +0000 2020,"Someone had a sign that basically said that there wouldn’t be racism under a Biden presidency and ??? 
I-🤦🏽‍♀️",1266882030425583616,876658043882274822,My Bed,260,,,0,5
72,Sat May 30 23:59:48 +0000 2020,"RT @TimMurtaugh: .@JoeBiden’s staff is donating to a fund that pays bail for people rioting in Minneapolis.

This is CONDONING &amp; FINANCIALL…",1266882030152773632,903812400414998529,Aloha. 🐡🐡🐡,614,,,0,0
73,Sat May 30 23:59:48 +0000 2020,RT @JackPosobiec: BREAKING: Biden staff to donate bail to Antifa  https://t.co/qseoJN2CME,1266882030094159872,30350190,"Ohio, USA",399,,,0,0
74,Sat May 30 23:59:47 +0000 2020,"RT @Lucy_in_Pink: Them: Biden doesn't have any progressive polices

Me: Public Option, $15 min option, expanding reusable energy, Carbon Ta…",1266882029183995904,780592482161537024,"New Jersey, USA",847,,,0,0
75,Sat May 30 23:59:47 +0000 2020,RT @JackPosobiec: BREAKING: Biden staff to donate bail to Antifa  https://t.co/qseoJN2CME,1266882028428865537,940827752,California,411,,,0,0
76,Sat May 30 23:59:47 +0000 2020,"@StephHilton302 @Los_Rox @rightNtruthMat @realDonaldTrump @CNN They didn't really though, did they? War in Afghanis… https://t.co/S5iL15vlcN",1266882028072398848,1224265749583126528,,194,,,0,0
77,Sat May 30 23:59:47 +0000 2020,"RT @PoliticalIntent: Fact-Check:  Walz Lied MSM Lied 

White supremacist ANTIFA groups directed by Biden, Clinton, Pelosi, &amp; Soros suspecte…",1266882027355332608,266051041,MAGA,4913,,,0,0
78,Sat May 30 23:59:47 +0000 2020,"@SamanthaAngeliq @marwilliamson @JoeBiden I never mentioned LBJ or said he wasn't racist, I know he was. I'm saying… https://t.co/7yvjeWR8Xz",1266882027061641216,1248393528209813504,,43,,,0,1
79,Sat May 30 23:59:47 +0000 2020,"@DonCorneliano2 Mono mitómano, ya te veré vendiéndole humo a los venezolanos con el sucesor de Trump:

""Biden habló… https://t.co/3KzpxH6iS5",1266882026990419968,15395602,,9086,,,0,0
80,Sat May 30 23:59:47 +0000 2020,RT @JackPosobiec: BREAKING: Biden staff to donate bail to Antifa  https://t.co/qseoJN2CME,1266882026763943937,945462611818242050,,67,,,0,0
81,Sat May 30 23:59:47 +0000 2020,"@taylorswift13 @realDonaldTrump You are wrong sis.

And what choices do u have?
Biden?  Lol
There are less people i… https://t.co/3dVbfL3E5h",1266882026185142272,867755042,pune,4,,,0,0
82,Sat May 30 23:59:47 +0000 2020,RT @_plainKate_: The Biden campaign called a bit ago. I started to let the poor guy have it b/c it's a helluva moment to ask for $. He said…,1266882025958621184,24332599,"New York, NY",1861,,,0,0
83,Sat May 30 23:59:47 +0000 2020,@JLervikk @CRGBGS @vhsja_ @politicalhummus @hannahrcooper_ @robsanders2000 @chrissyteigen What (non conspiracy theo… https://t.co/n66BPqDKkN,1266882025635475456,36811561,,49,,,0,0
84,Sat May 30 23:59:46 +0000 2020,"@robertwrighter We have to wait for the Convention. 
The Democratic party committed suicide live on national televi… https://t.co/uFo9pOy5Y8",1266882024968765441,2894919198,"Shelbyville, IN",79,,,0,0
85,Sat May 30 23:59:46 +0000 2020,"RT @AndrzejBrzczys2: #BLACK_LIVES_MATTER but remember not all black Americans are actually black. So, their lives don't matter due to Joe B…",1266882024930828288,1248819062270046209,"Cleveland, OH",677,,,0,0
86,Sat May 30 23:59:46 +0000 2020,RT @JackPosobiec: BREAKING: Biden staff to donate bail to Antifa  https://t.co/qseoJN2CME,1266882024045936640,4893792232,United States,11904,,,0,0
87,Sat May 30 23:59:46 +0000 2020,"@jadedk22 @PatTheBerner It's fact. Like the GOP, those who support Democrats support racist policy. It's been going… https://t.co/AxLwapoidS",1266882023630622720,824698113130582016,,6314,,,0,0
88,Sat May 30 23:59:46 +0000 2020,RT @JackPosobiec: BREAKING: Biden staff to donate bail to Antifa  https://t.co/qseoJN2CME,1266882022443794433,11985732,United States,1185,,,0,0
89,Sat May 30 23:59:46 +0000 2020,@JoeBiden JAIL BAIT JOB BIDEN STFU AND SIT DOWN OLD MAN B4 YOU HURT YOURSELF,1266882021973831681,953205584152510464,,10,,,0,0
90,Sat May 30 23:59:46 +0000 2020,"RT @marklevinshow: To the best of my knowledge, as I write this, Joe Biden has not condemned the violence and arson and looting the nation…",1266882021491503104,837854766,,1906,,,0,0
91,Sat May 30 23:59:46 +0000 2020,Biden Sees Surge of Support from Healthcare Professionals as Trump Falters Over Pandemic Response 👏🏻👏🏻👏🏻👏🏻👏🏻 https://t.co/2ZBPdyfDjZ,1266882021030162432,2946543746,Northern California,1698,,,0,0
92,Sat May 30 23:59:45 +0000 2020,"RT @jack_vaccaro: 2011 Biden Speech Strokes Communist Ego, Welcomes China Into ‘All Levels Of Government’ - Gregg Jarrett https://t.co/1Trk…",1266882018148786176,597743074,"Wentzville, MO",8952,,,0,0
93,Sat May 30 23:59:44 +0000 2020,RT @AliVelshi: “Trump does not give a f+++ about dead African Americans” &amp; his recent tweet isn’t the first time he’s encouraged police bru…,1266882016500301824,1108115660419141633,United States,92,,,0,0
94,Sat May 30 23:59:44 +0000 2020,RT @SexyAssPatriot2: Let’s make this👇🏻shit got Fk’N viral WTF the is wrong with u ppl? PATRIOTS it’s time to get off our ass and STAND the…,1266882016080994305,1211358100688535552,"Trump Tower, USA",2716,,,0,0
95,Sat May 30 23:59:44 +0000 2020,"RT @thebradfordfile: Joe Biden staffers are paying to bail out rioters so they can go back to rioting in black neighborhoods. 

How is this…",1266882015934074881,730892343809871873,United States,773,,,0,0
96,Sat May 30 23:59:44 +0000 2020,"@notjackzumalt Bernie would vote for her in the general election, if Biden chooses her.",1266882015841959937,937128368121831425,"Illinois, USA",107,,,0,0
97,Sat May 30 23:59:44 +0000 2020,"RT @TimMurtaugh: .@JoeBiden’s staff is donating to a fund that pays bail for people rioting in Minneapolis.

This is CONDONING &amp; FINANCIALL…",1266882015745339392,1953054416,,784,,,0,0
98,Sat May 30 23:59:44 +0000 2020,"RT @TimMurtaugh: .@JoeBiden’s staff is donating to a fund that pays bail for people rioting in Minneapolis.

This is CONDONING &amp; FINANCIALL…",1266882015103791104,852106004,"Iowa City, IA",1172,,,0,0
99,Sat May 30 23:59:44 +0000 2020,"RT @funder: Biden brings the fire: ""Every day that Donald Trump spends in the White House, he further debases the values and ideals of our…",1266882014457692160,924391309,United States,3596,,,0,0
100,Sat May 30 23:59:44 +0000 2020,RT @JackPosobiec: BREAKING: Biden staff to donate bail to Antifa  https://t.co/qseoJN2CME,1266882014013095936,262844666,,146,,,0,0
101,Sat May 30 23:59:44 +0000 2020,@JoeBiden @WHO This is disgusting! Joe Biden’s campaign is directly feeding the violence and devastation of Minneap… https://t.co/1dcBGOrlpY,1266882013040119809,726533301796765696,United States,42432,,,2,2
102,Sat May 30 23:59:43 +0000 2020,RT @JackPosobiec: BREAKING: Biden staff to donate bail to Antifa  https://t.co/qseoJN2CME,1266882012322791425,1230309736626524160,"Portland, OR",562,,,0,0
103,Sat May 30 23:59:43 +0000 2020,"RT @marklevinshow: To the best of my knowledge, as I write this, Joe Biden has not condemned the violence and arson and looting the nation…",1266882009634230272,4885405884,"Calgary, Alberta",60182,,,0,0
104,Sat May 30 23:59:43 +0000 2020,"RT @NETRetired: @RawStory George Floyd's brother, call w Trump: ""It was so fast. He didn't give me the opportunity to even speak. It was ha…",1266882009458266113,887034648,,406,,,0,0
105,Sat May 30 23:59:43 +0000 2020,RT @AndrewHClark: Why is Joe Biden’s campaign staff soliciting donations to bail out out-of-state “protestors” who are burning down propert…,1266882009420328960,1132425720716644353,,24,,,0,0
106,Sat May 30 23:59:43 +0000 2020,@Duke_Lucas_ Those are just blacks not voting for Biden.,1266882009235767300,170941495,,81,,,0,0
107,Sat May 30 23:59:43 +0000 2020,"RT @TimMurtaugh: .@JoeBiden’s staff is donating to a fund that pays bail for people rioting in Minneapolis.

This is CONDONING &amp; FINANCIALL…",1266882008573267968,1231941390130728960,,59,,,0,0
108,Sat May 30 23:59:42 +0000 2020,RT @politvidchannel: BREAKING: Joe Biden is leading President Trump by 13 points in a new poll.,1266882008220745728,57963479,"Seattle, WA",4301,,,0,0
109,Sat May 30 23:59:42 +0000 2020,RT @AliVelshi: “Trump does not give a f+++ about dead African Americans” &amp; his recent tweet isn’t the first time he’s encouraged police bru…,1266882007604375553,733140667,"Yonkers, NY",347,,,0,0
110,Sat May 30 23:59:42 +0000 2020,RT @JackPosobiec: BREAKING: Biden staff to donate bail to Antifa  https://t.co/qseoJN2CME,1266882007428206592,247971267,Indiana,8390,,,0,0
111,Sat May 30 23:59:42 +0000 2020,"RT @KamalaHarris: Five years ago we lost a longstanding public servant, Beau Biden. You couldn’t find a man with more principle and courage…",1266882007155400704,1038467780528373760,,177,,,0,0
112,Sat May 30 23:59:42 +0000 2020,"RT @TimMurtaugh: .@JoeBiden’s staff is donating to a fund that pays bail for people rioting in Minneapolis.

This is CONDONING &amp; FINANCIALL…",1266882007017160704,785564018769408000, USA,2826,,,0,0
113,Sat May 30 23:59:42 +0000 2020,RT @AndrewHClark: Why is Joe Biden’s campaign staff soliciting donations to bail out out-of-state “protestors” who are burning down propert…,1266882006962626567,1430931523,"Winter Park, FL",2919,,,0,0
114,Sat May 30 23:59:42 +0000 2020,"RT @TimMurtaugh: .@JoeBiden’s staff is donating to a fund that pays bail for people rioting in Minneapolis.

This is CONDONING &amp; FINANCIALL…",1266882006475960320,1308524022,United States,361,,,0,0
115,Sat May 30 23:59:42 +0000 2020,"RT @marklevinshow: To the best of my knowledge, as I write this, Joe Biden has not condemned the violence and arson and looting the nation…",1266882006396424192,824243885392232449,"New Jersey, USA",300,,,0,0
116,Sat May 30 23:59:42 +0000 2020,"RT @thebradfordfile: Why won't Barack Obama, Hillary Clinton, and Joe Biden call out the ANTIFA terrorists?",1266882005989494786,777586468965322754,"Arkansas, USA",8232,,,0,0
117,Sat May 30 23:59:42 +0000 2020,"RT @ellewilson: @CaccioppoliMike It was elderly black southern voters who rejected Bernie in favor of stupid Biden. Young black voters, esp…",1266882005662195712,1053018319496843264,"Western Colorado, USA",380,,,0,0
118,Sat May 30 23:59:42 +0000 2020,RT @JackPosobiec: BREAKING: Biden staff to donate bail to Antifa  https://t.co/qseoJN2CME,1266882005175853058,706156588407529473,Aurora - 1st Spacer Colony,2869,,,0,0
119,Sat May 30 23:59:42 +0000 2020,"RT @JoeBiden: Today, in lifting our ambitions and our imaginations to the heavens, the United States has once more reshaped the future of s…",1266882005054021632,522365928,East of Eden & West of the 405,184,,,0,0
120,Sat May 30 23:59:41 +0000 2020,RT @DavidCornDC: I’m old enough to remember when the Trump campaign tried to claim a dumb Biden quip was a racist attack on black people.,1266882004076957696,4827705102,"Brockville, Ontario",3573,,,0,0
121,Sat May 30 23:59:41 +0000 2020,RT @MissFuhrerious: George Floyd’s brother just said Trump was rushing him off the phone and couldn’t be bothered with his pain or what he…,1266882003741310977,52433789,,2250,,,0,0
122,Sat May 30 23:59:41 +0000 2020,"RT @TimMurtaugh: .@JoeBiden’s staff is donating to a fund that pays bail for people rioting in Minneapolis.

This is CONDONING &amp; FINANCIALL…",1266882003162497029,209856724,"Easley, South Carolina ",133,,,0,0
123,Sat May 30 23:59:41 +0000 2020,RT @JackPosobiec: BREAKING: Biden staff to donate bail to Antifa  https://t.co/qseoJN2CME,1266882002684383232,1049023910,,277,,,0,0
124,Sat May 30 23:59:41 +0000 2020,"RT @RL_Pharmacist: @RealJamesWoods THIS IS THE REAL CAUSE OF WHAT’S HAPPENING NOW:                   
"" TAKE THEM OUT OF SOCIETY“
Joe Biden…",1266882000859914245,490996605,,113,,,0,0
125,Sat May 30 23:59:40 +0000 2020,RT @JohnWHuber: Does this mean Biden’s staff are paying the bail of Nazi’s and White Nationalists or nah? https://t.co/GJdZQUeK9b,1266881999865876481,1225911666795327488,60613,13,,,0,0
126,Sat May 30 23:59:40 +0000 2020,RT @JackPosobiec: BREAKING: Biden staff to donate bail to Antifa  https://t.co/qseoJN2CME,1266881999270064130,258131671,"Portland, Oregon ",217,,,0,0
127,Sat May 30 23:59:40 +0000 2020,@Art0fLettingG0 @KriticalCory @WatchingWhatYou @touchedinhead @kenevans8 @KavaRob @DGarrett80 @cenkuygur I will lau… https://t.co/s4t7qNMcwN,1266881998578085889,1224729806522089472,,267,,,0,0
128,Sat May 30 23:59:40 +0000 2020,RT @AndrewHClark: Why is Joe Biden’s campaign staff soliciting donations to bail out out-of-state “protestors” who are burning down propert…,1266881997508612096,1213949117455458305,,124,,,0,0
129,Sat May 30 23:59:40 +0000 2020,RT @MiaFarrow: Trump said not a word to soothe a smoldering country.   ⁦- by ⁦@ktumulty⁩  https://t.co/gmMgxoiGoO,1266881997424730114,1344022837,United States,5681,,,0,0
130,Sat May 30 23:59:40 +0000 2020,@BenjaminNorton @MarxistSquid Sounds like they’re considerably more smart and pragmatic than you are. Any leftist s… https://t.co/MKclnik514,1266881996942426112,732309038793396224,"Uppsala, Sverige",109,,,1,0
