date,text
2020-06-26,'security risks'? biden's past rhetoric on gay rights could complicate lgbt claims on campaign trail
2020-06-26,trump in trouble? poll numbers have some conservatives nervous
2020-06-26,emily compagno: biden's 'name-calling' shows he has no 'innovative ideas' for handling coronavirus
2020-06-26,"trump says violence in chicago, baltimore, other us cities like 'living in hell,' in 'hannity' town hall"
2020-06-26,kevin mccarthy: pelosi and biden 'have not said a word' to denounce lawless mobs
2020-06-26,karl rove says trump is clearly trailing biden: here are 3 things he must do to turn it around
2020-06-26,"nunes says strzok notes link obama, biden to flynn prosecution: 'they kept this investigation going'"
2020-06-26,green bay mayor warns trump before visit that hospitality 'has its limits'
2020-06-26,trump tweeting to identify andrew jackson statue vandals
2020-06-26,"as coronavirus cases surge, so does finger-pointing"
2020-06-26,trump administration takes aim at obamacare in supreme court brief
2020-06-26,"today on fox news: june 26, 2020"
2020-06-27,maher shames bolton for not backing biden despite pubbing anti-trump book: how could dem 'be worse'?
2020-06-27,lawmakers want answers from trump administration on reports russia paid taliban to attack us troops
2020-06-27,donald trump jr. calls out media for not pressuring biden to do press conferences
2020-06-27,maher says biden sidelined by coronavirus rules helped shut down 'gaffe machine'
2020-06-27,liz harrington: democrats seek mail-in voting so they can cheat their way to victory in november
2020-06-27,fox news rundown extra: what do the early presidential polls tell us?
2020-06-27,oakland mayor hits back at trump after says city is 'hell'
2020-06-27,"pollster frank luntz says trump's 'tone is off': 'this is not 2016, joe biden is not hillary clinton'"
2020-06-27,"victor davis hanson: anger, not trump vs. biden, now driving 2020 election"
2020-06-27,newt gingrich: do black lives matter in chicago?
